ESGI,Ensurge Inc.,PNK,Conglomerates,USA
FCIC,"FCCC, Inc.",PNK,Conglomerates,USA
FNAM,"Evolutionary Genomics, Inc.",PNK,Conglomerates,USA
GEZC,GO EZ Corporation,PNK,Conglomerates,USA
GLBD,Global Seed Corporation,PNK,Conglomerates,USA
GPLA,GamePlan Inc.,PNK,Conglomerates,USA
GPNE,"Next Graphite, Inc.",PNK,Conglomerates,USA
GSPE,"GulfSlope Energy, Inc",PNK,Conglomerates,USA
GSPH,Geospatial Corporation,PNK,Conglomerates,USA
GTSO,"Green Technology Solutions, Inc.",PNK,Conglomerates,USA
HBPE,HBP Energy Corp.,PNK,Conglomerates,USA
HCAC,Hennessy Capital Acquisition Corp. III,ASE,Conglomerates,USA
HISP,"Hispanica International Delights of America, Inc.",PNK,Conglomerates,USA
HKBT,"HK Battery Technology, Inc.",PNK,Conglomerates,USA
HMPQ,"HempAmericana, Inc",PNK,Conglomerates,USA
HOMR,"Homie Recipes, Inc.",PNK,Conglomerates,USA
HPCQ,"HPC Acquisitions, Inc.",PNK,Conglomerates,USA
HRG,"HRG Group, Inc.",NYQ,Conglomerates,USA
HZNM,Horizon Minerals Corp.,PNK,Conglomerates,USA
IEP,Icahn Enterprises L.P.,NMS,Conglomerates,USA
IFAN,"IFAN Financial, Inc.",PNK,Conglomerates,USA
LNGB,"Longbau Group, Inc.",PNK,Conglomerates,USA
LPTC,"Le@p Technology, Inc.",PNK,Conglomerates,USA
MAGAA,Magna-Lab Inc.,PNK,Conglomerates,USA
MCPI,"Mansfield-Martin Exploration Mining, Inc.",PNK,Conglomerates,USA
MDDD,Makism 3D Corp.,PNK,Conglomerates,USA
MDRM,"Galileo Life Sciences, Inc.",PNK,Conglomerates,USA
MNAI,Monar International Inc.,PNK,Conglomerates,USA
MOBO,Mobile Lads Corp.,PNK,Conglomerates,USA
MXMG,Maxima Group Inc.,PNK,Conglomerates,USA
OMVS,On The Move Systems Corp.,PNK,Conglomerates,USA
OPBL,Optionable Inc.,PNK,Conglomerates,USA
OROE,"Oro East Mining, Inc.",PNK,Conglomerates,USA
PGEC,Prestige Capital Corporation,PNK,Conglomerates,USA
PGRD,Proguard Acquisition Corp,PNK,Conglomerates,USA
PGSC,"Progressive Green Solutions, Inc.",PNK,Conglomerates,USA
PICO,"PICO Holdings, Inc.",NMS,Conglomerates,USA
PRLX,"Parallax Health Sciences, Inc.",PNK,Conglomerates,USA
PSTO,"Powerstorm Holdings, Inc.",PNK,Conglomerates,USA
PTPF,"All Marketing Solutions, Inc.",PNK,Conglomerates,USA
PWRV,"Power of the Dream Ventures, Inc.",PNK,Conglomerates,USA
RDGA,Ridgefield Acquisition Corporation,PNK,Conglomerates,USA
REX,REX American Resources Corporation,NYQ,Conglomerates,USA
RIHT,"Rightscorp, Inc.",PNK,Conglomerates,USA
RJDG,"RJD Green, Inc.",PNK,Conglomerates,USA
RSSV,"Resort Savers, Inc.",PNK,Conglomerates,USA
SEB,Seaboard Corporation,ASE,Conglomerates,USA
SGBX,"SG Blocks, Inc.",NCM,Conglomerates,USA
SGMZ,SunGame Corporation,PNK,Conglomerates,USA
SGNI,"StemGen, Inc.",PNK,Conglomerates,USA
SHGT,Success Holding Group International Inc.,PNK,Conglomerates,USA
SLOT,San Lotus Holding Inc.,PNK,Conglomerates,USA
SPLP,Steel Partners Holdings L.P.,NYQ,Conglomerates,USA
SPLY,"SocialPlay USA, Inc.",PNK,Conglomerates,USA
SPNI,"Sputnik Enterprises, Inc.",PNK,Conglomerates,USA
TBLZ,"Trailblazer Resources, Inc.",PNK,Conglomerates,USA
TCKF,"Grasshopper Staffing, Inc.",PNK,Conglomerates,USA
TCNT,Toucan Interactive Corp.,PNK,Conglomerates,USA
TSTS,"That Marketing Solution, Inc.",PNK,Conglomerates,USA
TXSO,"Texas South Energy, Inc.",PNK,Conglomerates,USA
USBL,"United States Basketball League, Inc.",PNK,Conglomerates,USA
UTMR,"Ultimate Rack, Inc.",PNK,Conglomerates,USA
VCMG,"Veracity Management Global, Inc.",PNK,Conglomerates,USA
YPPN,Yappn Corp.,PNK,Conglomerates,USA
ZENO,"Zenosense, Inc.",PNK,Conglomerates,USA
ZMDC,USA Zhimingde International Group Corporation,PNK,Conglomerates,USA
DOMK,"DoMark International, Inc.",PNK,Consumer Services,USA
EVI,"EnviroStar, Inc.",ASE,Consumer Services,USA
INTX,Intersections Inc.,NGM,Consumer Services,USA
MYEC,"MEC, Inc.",PNK,Consumer Services,USA
STB,Student Transportation Inc.,NMS,Consumer Services,USA
FCX,Freeport-McMoRan Inc.,NYQ,Copper,USA
LIWA,"Lihua International, Inc.",PNK,Copper,USA
NSU,Nevsun Resources Ltd.,ASE,Copper,USA
SCCO,Southern Copper Corporation,NYQ,Copper,USA
AGM,Federal Agricultural Mortgage Corporation,NYQ,Credit Services,USA
ATLC,Atlanticus Holdings Corporation,NMS,Credit Services,USA
ATLCY,Atlas Copco AB,PNK,Credit Services,USA
AXP,American Express Company,NYQ,Credit Services,USA
CACC,Credit Acceptance Corporation,NMS,Credit Services,USA
CCCR,"China Commercial Credit, Inc.",NCM,Credit Services,USA
CIT,CIT Group Inc.,NYQ,Credit Services,USA
COF,Capital One Financial Corporation,NYQ,Credit Services,USA
COFI,"Credit One Financial, Inc.",PNK,Credit Services,USA
CPSS,"Consumer Portfolio Services, Inc.",NGM,Credit Services,USA
DFS,Discover Financial Services,NYQ,Credit Services,USA
EFX,Equifax Inc.,NYQ,Credit Services,USA
ENVA,"Enova International, Inc.",NYQ,Credit Services,USA
EZPW,"EZCORP, Inc.",NMS,Credit Services,USA
FCFS,"FirstCash, Inc.",NYQ,Credit Services,USA
FPAY,"Flexshopper, Inc.",NCM,Credit Services,USA
GDOT,Green Dot Corporation,NYQ,Credit Services,USA
HAWK,"Blackhawk Network Holdings, Inc.",NMS,Credit Services,USA
IX,ORIX Corporation,NYQ,Credit Services,USA
KNKT,Kunekt Corporation,PNK,Credit Services,USA
LC,LendingClub Corporation,NYQ,Credit Services,USA
LOAN,"Manhattan Bridge Capital, Inc.",NCM,Credit Services,USA
MA,Mastercard Incorporated,NYQ,Credit Services,USA
MGI,"MoneyGram International, Inc.",NMS,Credit Services,USA
MSTO,Masterbeat Corporation,PNK,Credit Services,USA
NAVI,Navient Corporation,NMS,Credit Services,USA
NEWS,"NewStar Financial, Inc.",NMS,Credit Services,USA
NICK,"Nicholas Financial, Inc.",NMS,Credit Services,USA
NNI,"Nelnet, Inc.",NYQ,Credit Services,USA
ONDK,"On Deck Capital, Inc.",NYQ,Credit Services,USA
PHH,PHH Corporation,NYQ,Credit Services,USA
PYPL,"PayPal Holdings, Inc.",NMS,Credit Services,USA
QIWI,Qiwi plc,NMS,Credit Services,USA
RM,Regional Management Corp.,NYQ,Credit Services,USA
SLM,SLM Corporation,NMS,Credit Services,USA
SNFCA,Security National Financial Corporation,NGM,Credit Services,USA
SRCO,"Sparta Commercial Services, Inc.",PNK,Credit Services,USA
SYF,Synchrony Financial,NYQ,Credit Services,USA
TCAP,Triangle Capital Corporation,NYQ,Credit Services,USA
TSS,"Total System Services, Inc.",NYQ,Credit Services,USA
V,Visa Inc.,NYQ,Credit Services,USA
WCRS,"Western Capital Resources, Inc.",PNK,Credit Services,USA
WRLD,World Acceptance Corporation,NMS,Credit Services,USA
WU,The Western Union Company,NYQ,Credit Services,USA
DF,Dean Foods Company,NYQ,Dairy Products,USA
ALAN,"Alanco Technologies, Inc.",PNK,Data Storage Devices,USA
BRCD,"Brocade Communications Systems, Inc.",NMS,Data Storage Devices,USA
NTAP,"NetApp, Inc.",NMS,Data Storage Devices,USA
QTM,Quantum Corporation,NYQ,Data Storage Devices,USA
STX,Seagate Technology plc,NMS,Data Storage Devices,USA
TDC,Teradata Corporation,NYQ,Data Storage Devices,USA
WDC,Western Digital Corporation,NMS,Data Storage Devices,USA
BONT,"The Bon-Ton Stores, Inc.",NMS,Department Stores,USA
DDS,"Dillard's, Inc.",NYQ,Department Stores,USA
JCP,"J. C. Penney Company, Inc.",NYQ,Department Stores,USA
KSS,Kohl's Corporation,NYQ,Department Stores,USA
M,"Macy's, Inc.",NYQ,Department Stores,USA
SHLD,Sears Holdings Corporation,NMS,Department Stores,USA
SHOS,"Sears Hometown and Outlet Stores, Inc.",NCM,Department Stores,USA
TJX,"The TJX Companies, Inc.",NYQ,Department Stores,USA
AMAG,"AMAG Pharmaceuticals, Inc.",NMS,Diagnostic Substances,USA
ATOS,Atossa Genetics Inc.,NCM,Diagnostic Substances,USA
BZYR,"Burzynski Research Institute, Inc.",PNK,Diagnostic Substances,USA
CEMI,"Chembio Diagnostics, Inc.",NCM,Diagnostic Substances,USA
IDXX,"IDEXX Laboratories, Inc.",NMS,Diagnostic Substances,USA
NEOG,Neogen Corporation,NMS,Diagnostic Substances,USA
NYMX,Nymox Pharmaceutical Corporation,NCM,Diagnostic Substances,USA
OXFD,Oxford Immunotec Global PLC,NGM,Diagnostic Substances,USA
PTN,"Palatin Technologies, Inc.",ASE,Diagnostic Substances,USA
QDEL,Quidel Corporation,NMS,Diagnostic Substances,USA
SGUI,Sanguine Corp.,PNK,Diagnostic Substances,USA
SRDX,"Surmodics, Inc.",NMS,Diagnostic Substances,USA
TRIB,Trinity Biotech plc,NMS,Diagnostic Substances,USA
VIVO,"Meridian Bioscience, Inc.",NMS,Diagnostic Substances,USA
VRML,"Vermillion, Inc.",NCM,Diagnostic Substances,USA
BIG,"Big Lots, Inc.",NYQ,"Discount, Variety Stores",USA
BURL,"Burlington Stores, Inc.",NYQ,"Discount, Variety Stores",USA
COST,Costco Wholesale Corporation,NMS,"Discount, Variety Stores",USA
DG,Dollar General Corporation,NYQ,"Discount, Variety Stores",USA
DLTR,"Dollar Tree, Inc.",NMS,"Discount, Variety Stores",USA
FRED,"Fred's, Inc.",NMS,"Discount, Variety Stores",USA
OLLI,"Ollie's Bargain Outlet Holdings, Inc.",NGM,"Discount, Variety Stores",USA
PSMT,"PriceSmart, Inc.",NMS,"Discount, Variety Stores",USA
TGT,Target Corporation,NYQ,"Discount, Variety Stores",USA
TUES,Tuesday Morning Corporation,NMS,"Discount, Variety Stores",USA
WMT,"Wal-Mart Stores, Inc.",NYQ,"Discount, Variety Stores",USA
BCOM,B Communications Ltd,NMS,Diversified Communication Services,USA
BT,BT Group plc,NYQ,Diversified Communication Services,USA
CABO,"Cable ONE, Inc.",NYQ,Diversified Communication Services,USA
CCI,Crown Castle International Corp.,NYQ,Diversified Communication Services,USA
CCOI,"Cogent Communications Holdings, Inc.",NMS,Diversified Communication Services,USA
DCM,"NTT DOCOMO, INC.",NYQ,Diversified Communication Services,USA
EGHT,"8x8, Inc.",NMS,Diversified Communication Services,USA
GLOW,"Glowpoint, Inc.",ASE,Diversified Communication Services,USA
GOGO,Gogo Inc.,NMS,Diversified Communication Services,USA
GTT,"GTT Communications, Inc.",NYQ,Diversified Communication Services,USA
HCOM,"Hawaiian Telcom Holdco, Inc.",NMS,Diversified Communication Services,USA
I,Intelsat S.A.,NYQ,Diversified Communication Services,USA
IDT,IDT Corporation,NYQ,Diversified Communication Services,USA
IGLD,Internet Gold- Golden Lines Ltd.,NMS,Diversified Communication Services,USA
IRDM,Iridium Communications Inc.,NMS,Diversified Communication Services,USA
LMOS,Lumos Networks Corp.,NMS,Diversified Communication Services,USA
LVLT,"Level 3 Communications, Inc.",NYQ,Diversified Communication Services,USA
MSPC,"Metrospaces, Inc.",PNK,Diversified Communication Services,USA
MTSL,MER Telemanagement Solutions Ltd.,NCM,Diversified Communication Services,USA
OIBR-C,Oi S.A.,NYQ,Diversified Communication Services,USA
OOMA,"Ooma, Inc.",NYQ,Diversified Communication Services,USA
ORBC,ORBCOMM Inc.,NMS,Diversified Communication Services,USA
SBAC,SBA Communications Corporation,NMS,Diversified Communication Services,USA
STRP,Straight Path Communications Inc.,ASE,Diversified Communication Services,USA
TEO,Telecom Argentina S.A.,NYQ,Diversified Communication Services,USA
TI,Telecom Italia S.p.A.,NYQ,Diversified Communication Services,USA
TI-A,Telecom Italia S.p.A.,NYQ,Diversified Communication Services,USA
TLK,PT Telekomunikasi Indonesia Tbk,NYQ,Diversified Communication Services,USA
TWER,Towerstream Corporation,PNK,Diversified Communication Services,USA
VG,Vonage Holdings Corp.,NYQ,Diversified Communication Services,USA
VLTC,Voltari Corporation,PNK,Diversified Communication Services,USA
VSST,"Voice Assist, Inc.",PNK,Diversified Communication Services,USA
WIFI,"Boingo Wireless, Inc.",NMS,Diversified Communication Services,USA
WPCS,WPCS International Incorporated,NCM,Diversified Communication Services,USA
WSTC,West Corporation,NMS,Diversified Communication Services,USA
WWSG,Worldwide Strategies Incorporated,PNK,Diversified Communication Services,USA
ANET,"Arista Networks, Inc.",NYQ,Diversified Computer Systems,USA
CRAY,Cray Inc.,NMS,Diversified Computer Systems,USA
DBD,"Diebold Nixdorf, Incorporated",NYQ,Diversified Computer Systems,USA
HPQ,HP Inc.,NYQ,Diversified Computer Systems,USA
IDEA,"Invent Ventures, Inc.",PNK,Diversified Computer Systems,USA
SANT,"Santeon Group, Inc.",PNK,Diversified Computer Systems,USA
WHHT,"Wonhe High-Tech International, Inc.",PNK,Diversified Computer Systems,USA
XPLR,Xplore Technologies Corp.,NCM,Diversified Computer Systems,USA
AEIS,"Advanced Energy Industries, Inc.",NMS,Diversified Electronics,USA
APH,Amphenol Corporation,NYQ,Diversified Electronics,USA
AVX,AVX Corporation,NYQ,Diversified Electronics,USA
AYI,"Acuity Brands, Inc.",NYQ,Diversified Electronics,USA
BELFB,Bel Fuse Inc.,NMS,Diversified Electronics,USA
CBAK,"CBAK Energy Technology, Inc.",NGM,Diversified Electronics,USA
CPSH,CPS Technologies Corporation,NCM,Diversified Electronics,USA
CTRL,Control4 Corporation,NMS,Diversified Electronics,USA
CTS,CTS Corporation,NYQ,Diversified Electronics,USA
DAIO,Data I/O Corporation,NCM,Diversified Electronics,USA
DEWY,The Dewey Electronics Corporation,PNK,Diversified Electronics,USA
DLB,"Dolby Laboratories, Inc.",NYQ,Diversified Electronics,USA
DPW,Digital Power Corporation,ASE,Diversified Electronics,USA
ESP,Espey Mfg. & Electronics Corp.,ASE,Diversified Electronics,USA
GLW,Corning Incorporated,NYQ,Diversified Electronics,USA
HUBB,Hubbell Incorporated,NYQ,Diversified Electronics,USA
IEHC,IEH Corporation,PNK,Diversified Electronics,USA
INRD,"Inrad Optics, Inc.",PNK,Diversified Electronics,USA
ITKG,"Integral Technologies, Inc.",PNK,Diversified Electronics,USA
IVAC,"Intevac, Inc.",NMS,Diversified Electronics,USA
KE,"Kimball Electronics, Inc.",NMS,Diversified Electronics,USA
KEM,KEMET Corporation,NYQ,Diversified Electronics,USA
KYO,Kyocera Corporation,NYQ,Diversified Electronics,USA
LPL,"LG Display Co., Ltd.",NYQ,Diversified Electronics,USA
MEI,"Methode Electronics, Inc.",NYQ,Diversified Electronics,USA
MFCO,"Microwave Filter Company, Inc.",PNK,Diversified Electronics,USA
MHTX,"Manhattan Scientifics, Inc.",PNK,Diversified Electronics,USA
MKRS,Mikros Systems Corporation,PNK,Diversified Electronics,USA
MVIS,"MicroVision, Inc.",NGM,Diversified Electronics,USA
MXWL,"Maxwell Technologies, Inc.",NMS,Diversified Electronics,USA
NEON,Neonode Inc.,NCM,Diversified Electronics,USA
NSYS,Nortech Systems Incorporated,NCM,Diversified Electronics,USA
NTP,Nam Tai Property Inc.,NYQ,Diversified Electronics,USA
OESX,"Orion Energy Systems, Inc",NCM,Diversified Electronics,USA
OGES,"Oakridge Global Energy Solutions, Inc.",PNK,Diversified Electronics,USA
OIIM,O2Micro International Limited,NMS,Diversified Electronics,USA
ORBK,Orbotech Ltd.,NMS,Diversified Electronics,USA
ORBT,Orbit International Corp.,PNK,Diversified Electronics,USA
PLUG,Plug Power Inc.,NCM,Diversified Electronics,USA
QBAK,Qualstar Corporation,NCM,Diversified Electronics,USA
ROG,Rogers Corporation,NYQ,Diversified Electronics,USA
RVLT,"Revolution Lighting Technologies, Inc.",NCM,Diversified Electronics,USA
SANM,Sanmina Corporation,NMS,Diversified Electronics,USA
SIMO,Silicon Motion Technology Corporation,NMS,Diversified Electronics,USA
SPA,Sparton Corporation,NYQ,Diversified Electronics,USA
SPEC,"SpectralCast, Inc.",PNK,Diversified Electronics,USA
TEL,TE Connectivity Ltd.,NYQ,Diversified Electronics,USA
UNXL,"Uni-Pixel, Inc.",NCM,Diversified Electronics,USA
VICR,Vicor Corporation,NMS,Diversified Electronics,USA
WIRE,Encore Wire Corporation,NMS,Diversified Electronics,USA
APO,"Apollo Global Management, LLC",NYQ,Diversified Investments,USA
CBOE,"CBOE Holdings, Inc.",NMS,Diversified Investments,USA
CRWE,Crown Equity Holdings Inc.,PNK,Diversified Investments,USA
CYCA,Cytta Corp.,PNK,Diversified Investments,USA
DMLP,"Dorchester Minerals, L.P.",NMS,Diversified Investments,USA
EDRG,Eight Dragons Company,PNK,Diversified Investments,USA
ESXB,Community Bankers Trust Corporation,NCM,Diversified Investments,USA
GMEI,"Gambit Energy, Inc.",PNK,Diversified Investments,USA
GNGT,"Golden Gate Partners, Inc.",PNK,Diversified Investments,USA
GREW,"Greenworld Development, Inc.",PNK,Diversified Investments,USA
ICE,"Intercontinental Exchange, Inc.",NYQ,Diversified Investments,USA
IRNS,"Ironstone Group, Inc.",PNK,Diversified Investments,USA
ITDN,Interdyne Company,PNK,Diversified Investments,USA
KCAP,"KCAP Financial, Inc.",NMS,Diversified Investments,USA
LDHL,"LD Holdings, Inc.",PNK,Diversified Investments,USA
MAIN,Main Street Capital Corporation,NYQ,Diversified Investments,USA
MARPS,Marine Petroleum Trust,NMS,Diversified Investments,USA
MCAR,"Mercari Communications Group, Ltd.",PNK,Diversified Investments,USA
MSB,Mesabi Trust,NYQ,Diversified Investments,USA
MTR,Mesa Royalty Trust,NYQ,Diversified Investments,USA
NDAQ,"Nasdaq, Inc.",NMS,Diversified Investments,USA
NRT,North European Oil Royalty Trust,NYQ,Diversified Investments,USA
ORNC,"Oranco, Inc.",PNK,Diversified Investments,USA
PGID,"Peregrine Industries, Inc.",PNK,Diversified Investments,USA
RBCF,Rubicon Financial Incorporated,PNK,Diversified Investments,USA
RHSC,Robertson Global Health Solutions Corporation,PNK,Diversified Investments,USA
ROGI,"Radiant Oil & Gas, Inc.",PNK,Diversified Investments,USA
SAR,Saratoga Investment Corp.,NYQ,Diversified Investments,USA
SBR,Sabine Royalty Trust,NYQ,Diversified Investments,USA
SGLB,"Sigma Labs, Inc.",NCM,Diversified Investments,USA
SPAG,Spartan Gold Ltd.,PNK,Diversified Investments,USA
SPDL,"Spindle, Inc.",PNK,Diversified Investments,USA
SWKH,SWK Holdings Corporation,PNK,Diversified Investments,USA
TIRTZ,Tidelands Royalty Trust B,PNK,Diversified Investments,USA
TOMZ,"TOMI Environmental Solutions, Inc.",PNK,Diversified Investments,USA
TWFH,24Holdings Inc.,PNK,Diversified Investments,USA
VRHD,"VR Holdings, Inc.",PNK,Diversified Investments,USA
ABB,ABB Ltd,NYQ,Diversified Machinery,USA
AME,"AMETEK, Inc.",NYQ,Diversified Machinery,USA
AP,Ampco-Pittsburgh Corporation,NYQ,Diversified Machinery,USA
ATU,Actuant Corporation,NYQ,Diversified Machinery,USA
AZZ,AZZ Inc.,NYQ,Diversified Machinery,USA
BGG,Briggs & Stratton Corporation,NYQ,Diversified Machinery,USA
BWEN,"Broadwind Energy, Inc.",NCM,Diversified Machinery,USA
CFX,Colfax Corporation,NYQ,Diversified Machinery,USA
CLNT,"Cleantech Solutions International, Inc.",NCM,Diversified Machinery,USA
CMI,Cummins Inc.,NYQ,Diversified Machinery,USA
CR,Crane Co.,NYQ,Diversified Machinery,USA
CSWI,"CSW Industrials, Inc.",NMS,Diversified Machinery,USA
CUO,Continental Materials Corporation,ASE,Diversified Machinery,USA
CVV,CVD Equipment Corporation,NCM,Diversified Machinery,USA
CW,Curtiss-Wright Corporation,NYQ,Diversified Machinery,USA
CYD,China Yuchai International Limited,NYQ,Diversified Machinery,USA
DCI,"Donaldson Company, Inc.",NYQ,Diversified Machinery,USA
DHR,Danaher Corporation,NYQ,Diversified Machinery,USA
DOV,Dover Corporation,NYQ,Diversified Machinery,USA
ESPH,"Ecosphere Technologies, Inc.",PNK,Diversified Machinery,USA
ETCC,Environmental Tectonics Corporation,PNK,Diversified Machinery,USA
ETN,Eaton Corporation plc,NYQ,Diversified Machinery,USA
EVTN,"Enviro Voraxial Technology, Inc.",PNK,Diversified Machinery,USA
FLOW,"SPX FLOW, Inc.",NYQ,Diversified Machinery,USA
FLS,Flowserve Corporation,NYQ,Diversified Machinery,USA
GE,General Electric Company,NYQ,Diversified Machinery,USA
GGG,Graco Inc.,NYQ,Diversified Machinery,USA
GLPW,Global Power Equipment Group Inc.,PNK,Diversified Machinery,USA
GNRC,Generac Holdings Inc.,NYQ,Diversified Machinery,USA
GRC,The Gorman-Rupp Company,NYQ,Diversified Machinery,USA
GYTI,"Gyrotron Technology, Inc.",PNK,Diversified Machinery,USA
HDSN,Hudson Technologies Inc.,NCM,Diversified Machinery,USA
HI,"Hillenbrand, Inc.",NYQ,Diversified Machinery,USA
HON,Honeywell International Inc.,NYQ,Diversified Machinery,USA
IBAL,International Baler Corporation,PNK,Diversified Machinery,USA
IEX,IDEX Corporation,NYQ,Diversified Machinery,USA
INS,Intelligent Systems Corporation,ASE,Diversified Machinery,USA
IPWR,Ideal Power Inc.,NCM,Diversified Machinery,USA
IR,Ingersoll-Rand Plc,NYQ,Diversified Machinery,USA
ITT,ITT Inc.,NYQ,Diversified Machinery,USA
ITW,Illinois Tool Works Inc.,NYQ,Diversified Machinery,USA
JASN,"Jason Industries, Inc.",NCM,Diversified Machinery,USA
JBT,John Bean Technologies Corporation,NYQ,Diversified Machinery,USA
KAI,Kadant Inc.,NYQ,Diversified Machinery,USA
KRNT,Kornit Digital Ltd.,NMS,Diversified Machinery,USA
KTEC,"Key Technology, Inc.",NGM,Diversified Machinery,USA
KUBTF,Kubota Corporation,PNK,Diversified Machinery,USA
KUBTY,Kubota Corporation,PNK,Diversified Machinery,USA
LII,Lennox International Inc.,NYQ,Diversified Machinery,USA
LXFR,Luxfer Holdings PLC,NYQ,Diversified Machinery,USA
MCRN,Milacron Holdings Corp.,NYQ,Diversified Machinery,USA
MIDD,The Middleby Corporation,NMS,Diversified Machinery,USA
MMM,3M Company,NYQ,Diversified Machinery,USA
MNTX,"Manitex International, Inc.",NCM,Diversified Machinery,USA
NACG,"NAC Global Technologies, Inc.",PNK,Diversified Machinery,USA
NDSN,Nordson Corporation,NMS,Diversified Machinery,USA
OCEL,Ocean Electric Inc,PNK,Diversified Machinery,USA
OPTT,"Ocean Power Technologies, Inc.",NCM,Diversified Machinery,USA
POWL,"Powell Industries, Inc.",NMS,Diversified Machinery,USA
PPRW,"Premier Power Renewable Energy, Inc.",PNK,Diversified Machinery,USA
PRPI,Perpetual Industries Inc.,PNK,Diversified Machinery,USA
PSIX,"Power Solutions International, Inc.",PNK,Diversified Machinery,USA
PWON,Powin Energy Corporation,PNK,Diversified Machinery,USA
RAVN,"Raven Industries, Inc.",NMS,Diversified Machinery,USA
RBC,Regal Beloit Corporation,NYQ,Diversified Machinery,USA
ROK,Rockwell Automation Inc.,NYQ,Diversified Machinery,USA
ROP,"Roper Technologies, Inc.",NYQ,Diversified Machinery,USA
RXN,Rexnord Corporation,NYQ,Diversified Machinery,USA
SPXC,SPX Corporation,NYQ,Diversified Machinery,USA
TAYD,"Taylor Devices, Inc.",NCM,Diversified Machinery,USA
THR,"Thermon Group Holdings, Inc.",NYQ,Diversified Machinery,USA
THTI,"THT Heat Transfer Technology, Inc.",PNK,Diversified Machinery,USA
TNC,Tennant Company,NYQ,Diversified Machinery,USA
TNRG,Thunder Energies Corporation,PNK,Diversified Machinery,USA
TWIN,"Twin Disc, Incorporated",NMS,Diversified Machinery,USA
WSCI,"WSI Industries, Inc.",NCM,Diversified Machinery,USA
WUHN,Wuhan General Group (China) Inc.,PNK,Diversified Machinery,USA
XONE,The ExOne Company,NMS,Diversified Machinery,USA
XRM,"Xerium Technologies, Inc.",NYQ,Diversified Machinery,USA
XYL,Xylem Inc.,NYQ,Diversified Machinery,USA
ZBRA,Zebra Technologies Corporation,NMS,Diversified Machinery,USA
ALE,"ALLETE, Inc.",NYQ,Diversified Utilities,USA
AVA,Avista Corporation,NYQ,Diversified Utilities,USA
BEP,Brookfield Renewable Partners L.P.,NYQ,Diversified Utilities,USA
BIP,Brookfield Infrastructure Partners L.P.,NYQ,Diversified Utilities,USA
CAFD,8point3 Energy Partners LP,NMS,Diversified Utilities,USA
CZZ,Cosan Limited,NYQ,Diversified Utilities,USA
ES,Eversource Energy,NYQ,Diversified Utilities,USA
EXC,Exelon Corporation,NYQ,Diversified Utilities,USA
FCEL,"FuelCell Energy, Inc.",NGM,Diversified Utilities,USA
FNRG,ForceField Energy Inc.,PNK,Diversified Utilities,USA
GLBL,"TerraForm Global, Inc.",NMS,Diversified Utilities,USA
HTM,U.S. Geothermal Inc.,ASE,Diversified Utilities,USA
JE,Just Energy Group Inc.,NYQ,Diversified Utilities,USA
MGEE,"MGE Energy, Inc.",NMS,Diversified Utilities,USA
MMMW,Mass Megawatts Wind Power Inc.,PNK,Diversified Utilities,USA
NEP,"NextEra Energy Partners, LP",NYQ,Diversified Utilities,USA
NI,NiSource Inc.,NYQ,Diversified Utilities,USA
NRG,"NRG Energy, Inc.",NYQ,Diversified Utilities,USA
NWE,Northwestern Corporation,NYQ,Diversified Utilities,USA
OTTR,Otter Tail Corporation,NMS,Diversified Utilities,USA
PEG,Public Service Enterprise Group Incorporated,NYQ,Diversified Utilities,USA
PEGI,Pattern Energy Group Inc.,NMS,Diversified Utilities,USA
PNM,"PNM Resources, Inc.",NYQ,Diversified Utilities,USA
PRHL,Premier Holding Corporation,PNK,Diversified Utilities,USA
SKYS,"Sky Solar Holdings, Ltd.",NCM,Diversified Utilities,USA
SRE,Sempra Energy,NYQ,Diversified Utilities,USA
TAC,TransAlta Corporation,NYQ,Diversified Utilities,USA
TERP,"TerraForm Power, Inc.",NMS,Diversified Utilities,USA
UGI,UGI Corporation,NYQ,Diversified Utilities,USA
UTL,Unitil Corporation,NYQ,Diversified Utilities,USA
VVC,Vectren Corporation,NYQ,Diversified Utilities,USA
WR,"Westar Energy, Inc.",NYQ,Diversified Utilities,USA
ACUR,"Acura Pharmaceuticals, Inc.",PNK,Drug Delivery,USA
ADMP,Adamis Pharmaceuticals Corporation,NCM,Drug Delivery,USA
ALKS,Alkermes plc,NMS,Drug Delivery,USA
ARDM,Aradigm Corporation,NCM,Drug Delivery,USA
BPTH,"Bio-Path Holdings, Inc.",NCM,Drug Delivery,USA
DCTH,"Delcath Systems, Inc.",NCM,Drug Delivery,USA
GNBT,Generex Biotechnology Corporation,PNK,Drug Delivery,USA
IPCI,IntelliPharmaCeutics International Inc.,NCM,Drug Delivery,USA
PETS,"PetMed Express, Inc.",NMS,Drug Delivery,USA
VRX,"Valeant Pharmaceuticals International, Inc.",NYQ,Drug Delivery,USA
ABBV,AbbVie Inc.,NYQ,Drug Manufacturers - Major,USA
AERI,"Aerie Pharmaceuticals, Inc.",NGM,Drug Manufacturers - Major,USA
ALIM,"Alimera Sciences, Inc.",NGM,Drug Manufacturers - Major,USA
ALQA,"Alliqua BioMedical, Inc.",NCM,Drug Manufacturers - Major,USA
ASMB,"Assembly Biosciences, Inc.",NCM,Drug Manufacturers - Major,USA
AXN,"Aoxing Pharmaceutical Company, Inc.",ASE,Drug Manufacturers - Major,USA
AZN,AstraZeneca PLC,NYQ,Drug Manufacturers - Major,USA
