bins,Global,Basic Materials,Communication Services,Consumer Cyclical,Consumer Defensive,Energy,Financial Services,Healthcare,Industrials,Technology,Utilities
-0.5399999999999996,0.002304316467611212,0.0030779660771159205,0.0016140088632929906,0.0018595709894152408,0.0034366380441393954,0.004757472822877446,0.0024706063343178197,0.002231785321473191,0.002667001296691346,0.0012394602167022139,0.004165602756810254
-0.5299999999999996,0.002326728033609199,0.0031105946927743934,0.001639227751781944,0.001897890712150758,0.0034801704050081562,0.004738575214842182,0.002460451766564766,0.002255811718474697,0.002687079098172084,0.0012654856280765385,0.004161382287958369
-0.5199999999999996,0.0023395346427509066,0.003125096299733715,0.0016575687615920914,0.0019106639530625975,0.0034753334760227383,0.004648811576674685,0.002462482680115377,0.0022878469144767045,0.0027038105994060327,0.00128581798071273,0.0041867051010696784
-0.5099999999999996,0.0023618006790995555,0.003143223308432866,0.0016782023976285073,0.0019574991697393408,0.003485007333993574,0.004568496742524815,0.002449281742036407,0.0023358997084797157,0.0027283501345491557,0.0013102168038761591,0.004203586976477216
-0.49999999999999956,0.0023827569486041676,0.0031540995136523555,0.0016896655287598496,0.0019936900189895515,0.003506773514427954,0.004511803918419027,0.0024472508284857967,0.0023639305049814726,0.0027473125026142974,0.0013329890388286932,0.004262673540403603
-0.48999999999999955,0.0024045863960048043,0.0032084805397498114,0.0017263475483801447,0.0020266875580118027,0.003526121230369626,0.004407867074225081,0.002450297198811713,0.002386622102149561,0.0027774292048354044,0.0013557612737812275,0.0043090986977743365
-0.47999999999999954,0.002430199614288217,0.003197604334530321,0.0017767853253580507,0.0020756516481738522,0.0035357950883404612,0.004450386692304423,0.00244217354460927,0.00240931369931765,0.0028164693743812836,0.0013850398615773427,0.004304878228922452
-0.46999999999999953,0.002451738002390179,0.003172226522351508,0.0018111747187520772,0.0021150358076520224,0.0035744905202238046,0.004393693868198634,0.0024472508284857962,0.0024400140954862408,0.0028477015100179873,0.0014118785670571151,0.004325980573181875
-0.4599999999999995,0.0024737129794401526,0.0031613503171320175,0.001840978859693567,0.0021341956690197816,0.0035962567006581846,0.004355898652128107,0.0024411580878339655,0.0024733840913216654,0.0028800490790702863,0.0014444103312750212,0.004342862448589414
-0.4499999999999995,0.0024939416006980763,0.0031613503171320175,0.0018960018891240103,0.0021554844038728467,0.003627696739063401,0.004256686209942977,0.002445219914935186,0.002520102085491259,0.002888972546395059,0.0014753155072820317,0.00433864197973753
-0.4399999999999995,0.002510386451073223,0.0031758519240913394,0.0019189281513866947,0.0021789020122112185,0.003656718312975908,0.00420944218985482,0.002447250828485797,0.0025588112806603524,0.0029123966481225867,0.0014858883306528513,0.004325980573181875
-0.4299999999999995,0.0025338167246165737,0.003172226522351509,0.0019487322923281841,0.0022087062410055093,0.003676066028917579,0.0041149541496785045,0.0024807609020708727,0.0025975204758294443,0.002926897282525341,0.0015086605656053852,0.0043470829174412995
-0.4199999999999995,0.002555355112718535,0.003157724915392187,0.001962488049685795,0.0022459615269983736,0.0037171799252936314,0.004058261325572716,0.002499039124026367,0.00262154687283095,0.0029324744496033238,0.0015428189180341867,0.004347082917441299
-0.4099999999999995,0.0025752926746777827,0.0031758519240913394,0.002003755321758628,0.0022800235027632776,0.003753456892684265,0.004011017305484559,0.0025274719137349166,0.0026455732698324554,0.0029358207498501143,0.0015566449178267964,0.004317539635478107
-0.39999999999999947,0.0025994505964678206,0.0031831027275709997,0.0020335594627001177,0.002314085478528182,0.003821173898480115,0.004025190511511007,0.002534580111162054,0.0026749388661676293,0.002952552251084063,0.0015794171527793307,0.004342862448589415
-0.38999999999999946,0.0026238995775565346,0.0032084805397498114,0.002063363603641608,0.00234282527057982,0.0038767985818124206,0.0040015685014669275,0.002538641938263275,0.0026989652631691347,0.0029726300525648,0.0016168286816299225,0.0043766261994044936
-0.37999999999999945,0.002645001376710483,0.0032592361641074364,0.002077119360999218,0.0023715650626314586,0.003891309368768674,0.003963773285396402,0.002558951073769381,0.0027470180571721463,0.002977091786227186,0.001643667387109695,0.004359744323996954
-0.36999999999999944,0.0026647934090203934,0.0032483599588879444,0.002083997239678024,0.002418400279308201,0.003937260194130144,0.003973222089414033,0.0025619974440952977,0.0027777184533407367,0.0029994004545391174,0.0016550535045859619,0.004351303386293185
-0.35999999999999943,0.0026815293186942153,0.003233858351928624,0.0020977529970356346,0.0024535266918157593,0.003954189445579107,0.0039543244813787706,0.002579260209275487,0.002801744850342243,0.0030049776216171,0.0016729459749058103,0.004393508074812032
-0.3499999999999994,0.002704959592237565,0.0032519853606277752,0.0021000456232619026,0.0024780087368967843,0.003988047948477031,0.003949600079369954,0.0026005848015568985,0.0028244364475103314,0.003029517156760224,0.0017087309155455067,0.004372405730552608
-0.3399999999999994,0.0027294085733262775,0.003251985360627776,0.002113801380619514,0.002531230574029447,0.004029161844853084,0.003940151275352322,0.002609723912534646,0.0028618108428460068,0.0030373251906694004,0.001736382915130727,0.004401949012515802
-0.3299999999999994,0.002745416834753412,0.0032411091554082846,0.002139020269108467,0.0025738080437355776,0.004070275741229136,0.003963773285396402,0.0026066775422087306,0.0028698196418465096,0.003045133224578576,0.001755088679556023,0.004406169481367686
-0.3199999999999994,0.002768410519348749,0.003226607548448963,0.0021757022887287617,0.0026217076971549744,0.004135574282532276,0.003925978069325876,0.002625971220939531,0.002889841639347763,0.0030585184255657338,0.0017827406791412427,0.004359744323996954
-0.3099999999999994,0.0027810715988411186,0.003219356744969303,0.002205506429670252,0.0026568341096625315,0.004145248140503112,0.003944875677361139,0.002624955764164226,0.002907194037182183,0.0030730190599684887,0.0017998198553556435,0.0042795554158111425
-0.2999999999999994,0.002799408334657653,0.003219356744969302,0.0022100916821227883,0.00267918728125825,0.004135574282532277,0.003944875677361138,0.002643233986119721,0.0029512424316849436,0.0030774807936308755,0.0018282851490463111,0.004296437291218681
-0.28999999999999937,0.0028157076553834617,0.003219356744969303,0.0022330179443854734,0.002701540452853968,0.0041791066434010374,0.0039023560592817965,0.0026564349241986894,0.002973934028853033,0.0030841733941244544,0.0018494307957879496,0.004292216822366796
-0.27999999999999936,0.0028464144113936915,0.003222982146709133,0.0022490663279693527,0.0027451823593027517,0.0041791066434010374,0.0039023560592817965,0.002684867713907239,0.0030032996251882064,0.003087519694371244,0.001909614559591076,0.004292216822366797
-0.26999999999999935,0.0028704268035343915,0.003222982146709133,0.0022719925902320373,0.0027813732085529624,0.0042202205397770896,0.0038645608432112707,0.0027072077629639564,0.003034000021356797,0.003093096861449227,0.0019445862061253248,0.0043470829174412995
